"Sr_No","Pincode","City","State","Region","Prepaid","COD","REVERSEPICKUP","Pickup"
"3363","456221","NAGDA","MADHYA PRADESH","INDORE","Y","Y","N","Y"
"3364","456224","NAGDA","MADHYA PRADESH","INDORE","Y","Y","N","Y"
"3365","456331","UJJAIN","MADHYA PRADESH","INDORE","Y","Y","N","Y"
"3366","456335","UJJAIN","MADHYA PRADESH","INDORE","Y","Y","N","Y"
"3367","456443","UJJAIN","MADHYA PRADESH","INDORE","Y","Y","N","Y"
"3368","456665","INDORE","MADHYA PRADESH","INDORE","Y","Y","N","Y"
"3369","456771","UJJAIN","MADHYA PRADESH","INDORE","Y","Y","N","Y"
"3370","457001","RATLAM","MADHYA PRADESH","INDORE","Y","Y","N","Y"
"3371","457114","RATLAM","MADHYA PRADESH","INDORE","Y","N","N","N"
"3372","457226","INDORE","MADHYA PRADESH","INDORE","Y","Y","N","Y"
"3373","457550","RATLAM","MADHYA PRADESH","INDORE","Y","Y","N","Y"
"3374","457661","JHABUA","MADHYA PRADESH","INDORE","Y","N","N","N"
"3375","457773","JHABUA","MADHYA PRADESH","INDORE","Y","N","N","N"
"3376","457779","JHABUA","MADHYA PRADESH","INDORE","Y","N","N","N"
"3377","457887","INDORE","MADHYA PRADESH","INDORE","Y","N","N","N"
"3378","457990","INDORE","MADHYA PRADESH","INDORE","Y","N","N","N"
"3379","458001","MANDSAUR / DASPURKUNJ","MADHYA PRADESH","INDORE","Y","N","N","N"
"3380","458002","MANDSAUR / DASPURKUNJ","MADHYA PRADESH","INDORE","Y","N","N","N"
"3381","458110","INDORE","MADHYA PRADESH","INDORE","Y","N","N","N"
"3382","458116","NEEMUCH","MADHYA PRADESH","INDORE","Y","N","N","N"
"3383","458336","NEEMUCH","MADHYA PRADESH","INDORE","Y","N","N","N"
"3384","458441","NEEMUCH","MADHYA PRADESH","INDORE","Y","N","N","N"
"3385","458470","NEEMUCH","MADHYA PRADESH","INDORE","Y","N","N","N"
"3386","458664","INDORE","MADHYA PRADESH","INDORE","Y","N","N","N"
"3387","458667","INDORE","MADHYA PRADESH","INDORE","Y","N","N","N"
"3388","458775","MANDSAUR / DASPURKUNJ","MADHYA PRADESH","INDORE","Y","N","N","N"
"3389","458880","MANDSAUR / DASPURKUNJ","MADHYA PRADESH","INDORE","Y","N","N","N"
"3390","458883","INDORE","MADHYA PRADESH","INDORE","Y","N","N","N"
"3391","458888","MANDSAUR / DASPURKUNJ","MADHYA PRADESH","INDORE","Y","N","N","N"
"3392","458990","MANDSAUR / DASPURKUNJ","MADHYA PRADESH","INDORE","Y","N","N","N"
"3393","460001","BETUL","MADHYA PRADESH","INDORE","Y","N","N","N"
"3394","460220","BETUL","MADHYA PRADESH","INDORE","Y","N","N","N"
"3395","460447","BETUL","MADHYA PRADESH","INDORE","Y","N","N","N"
"3396","460449","BETUL","MADHYA PRADESH","INDORE","Y","N","N","N"
"3397","460551","BETUL","MADHYA PRADESH","INDORE","Y","N","N","N"
"3398","460661","BETUL","MADHYA PRADESH","INDORE","Y","N","N","N"
"3399","461001","BHOPAL","MADHYA PRADESH","INDORE","Y","N","N","N"
"3400","461111","BHOPAL","MADHYA PRADESH","INDORE","Y","N","N","N"
"3401","461223","INDORE","MADHYA PRADESH","INDORE","Y","N","N","N"
"3402","461228","INDORE","MADHYA PRADESH","INDORE","Y","N","N","N"
"3403","461251","INDORE","MADHYA PRADESH","INDORE","Y","N","N","N"
"3404","461331","INDORE","MADHYA PRADESH","INDORE","Y","N","N","N"
"3405","461441","BHOPAL","MADHYA PRADESH","INDORE","Y","N","N","N"
"3406","461771","BHOPAL","MADHYA PRADESH","INDORE","Y","N","N","N"
"3407","461775","INDORE","MADHYA PRADESH","INDORE","Y","N","N","N"
"3408","461881","INDORE","MADHYA PRADESH","INDORE","Y","N","N","N"
"3409","462001","BHOPAL","MADHYA PRADESH","INDORE","Y","Y","Y","Y"
"3410","462002","BHOPAL","MADHYA PRADESH","INDORE","Y","Y","Y","Y"
"3411","462003","BHOPAL","MADHYA PRADESH","INDORE","Y","Y","Y","Y"
"3412","462004","BHOPAL","MADHYA PRADESH","INDORE","Y","Y","Y","Y"
"3413","462007","BHOPAL","MADHYA PRADESH","INDORE","Y","Y","Y","Y"
"3414","462008","BHOPAL","MADHYA PRADESH","INDORE","Y","Y","Y","Y"
"3415","462010","BHOPAL","MADHYA PRADESH","INDORE","Y","Y","Y","Y"
"3416","462011","BHOPAL","MADHYA PRADESH","INDORE","Y","Y","Y","Y"
"3417","462012","BHOPAL","MADHYA PRADESH","INDORE","Y","Y","Y","Y"
"3418","462013","BHOPAL","MADHYA PRADESH","INDORE","Y","Y","Y","Y"
"3419","462014","BHOPAL","MADHYA PRADESH","INDORE","Y","Y","Y","Y"
"3420","462015","BHOPAL","MADHYA PRADESH","INDORE","Y","Y","Y","Y"
"3421","462016","BHOPAL","MADHYA PRADESH","INDORE","Y","Y","Y","Y"
"3422","462018","BHOPAL","MADHYA PRADESH","INDORE","Y","Y","N","Y"
"3423","462020","BHOPAL","MADHYA PRADESH","INDORE","Y","Y","N","Y"
"3424","462021","BHOPAL","MADHYA PRADESH","INDORE","Y","Y","N","Y"
"3425","462022","BHOPAL","MADHYA PRADESH","INDORE","Y","Y","N","Y"
"3426","462023","BHOPAL","MADHYA PRADESH","INDORE","Y","Y","Y","Y"
"3427","462024","BHOPAL","MADHYA PRADESH","INDORE","Y","Y","Y","Y"
"3428","462026","BHOPAL","MADHYA PRADESH","INDORE","Y","Y","N","Y"
"3429","462027","BHOPAL","MADHYA PRADESH","INDORE","Y","Y","Y","Y"
"3430","462030","BHOPAL","MADHYA PRADESH","INDORE","Y","Y","N","Y"
"3431","462031","BHOPAL","MADHYA PRADESH","INDORE","Y","Y","Y","Y"
"3432","462032","BHOPAL","MADHYA PRADESH","INDORE","Y","Y","Y","Y"
"3433","462036","BHOPAL","MADHYA PRADESH","INDORE","Y","Y","N","Y"
"3434","462037","BHOPAL","MADHYA PRADESH","INDORE","Y","Y","N","Y"
"3435","462038","BHOPAL","MADHYA PRADESH","INDORE","Y","Y","N","Y"
"3436","462039","BHOPAL","MADHYA PRADESH","INDORE","Y","Y","N","Y"
"3437","462041","BHOPAL","MADHYA PRADESH","INDORE","Y","Y","N","Y"
"3438","462042","MANDIDEEP (RAISEN)","MADHYA PRADESH","INDORE","Y","Y","N","Y"
"3439","462043","MANDIDEEP (RAISEN)","MADHYA PRADESH","INDORE","Y","Y","N","Y"
"3440","462044","BHOPAL","MADHYA PRADESH","INDORE","Y","Y","N","Y"
"3441","462045","BHOPAL","MADHYA PRADESH","INDORE","Y","Y","N","Y"
"3442","462046","MANDIDEEP (RAISEN)","MADHYA PRADESH","INDORE","Y","Y","N","Y"
"3443","462047","BHOPAL","MADHYA PRADESH","INDORE","Y","Y","N","Y"
"3444","462066","BHOPAL","MADHYA PRADESH","INDORE","Y","Y","N","Y"
"3445","463106","BHOPAL","MADHYA PRADESH","INDORE","Y","Y","N","Y"
"3446","463111","BHOPAL","MADHYA PRADESH","INDORE","Y","Y","N","Y"
"3447","464001","VIDISHA","MADHYA PRADESH","INDORE","Y","N","N","N"
"3448","464002","BHOPAL","MADHYA PRADESH","INDORE","Y","N","N","N"
"3449","464221","BHOPAL","MADHYA PRADESH","INDORE","Y","N","N","N"
"3450","464228","VIDISHA","MADHYA PRADESH","INDORE","Y","N","N","N"
"3451","464551","BHOPAL","MADHYA PRADESH","INDORE","Y","N","N","N"
"3452","464668","BHOPAL","MADHYA PRADESH","INDORE","Y","N","N","N"
"3453","464886","INDORE","MADHYA PRADESH","INDORE","Y","N","N","N"
"3454","464993","INDORE","MADHYA PRADESH","INDORE","Y","N","N","N"
"3455","465001","SHAJAPUR","MADHYA PRADESH","INDORE","Y","N","N","N"
"3456","465333","BHOPAL","MADHYA PRADESH","INDORE","Y","N","N","N"
"3457","465337","INDORE","MADHYA PRADESH","INDORE","Y","N","N","N"
"3458","465441","INDORE","MADHYA PRADESH","INDORE","Y","N","N","N"
"3459","465447","INDORE","MADHYA PRADESH","INDORE","Y","N","N","N"
"3460","465449","INDORE","MADHYA PRADESH","INDORE","Y","N","N","N"
"3461","465661","INDORE","MADHYA PRADESH","INDORE","Y","N","N","N"
"3462","465667","BHOPAL","MADHYA PRADESH","INDORE","Y","N","N","N"
"3463","465669","BHOPAL","MADHYA PRADESH","INDORE","Y","N","N","N"
"3464","465674","INDORE","MADHYA PRADESH","INDORE","Y","N","N","N"
"3465","465679","INDORE","MADHYA PRADESH","INDORE","Y","N","N","N"
"3466","465683","INDORE","MADHYA PRADESH","INDORE","Y","N","N","N"
"3467","465693","INDORE","MADHYA PRADESH","INDORE","Y","N","N","N"
"3468","466001","BHOPAL","MADHYA PRADESH","INDORE","Y","N","N","N"
"3469","466116","BHOPAL","MADHYA PRADESH","INDORE","Y","N","N","N"
"3470","466331","BHOPAL","MADHYA PRADESH","INDORE","Y","N","N","N"
"3471","470001","SAGAR(MP)","MADHYA PRADESH","INDORE","Y","Y","N","Y"
"3472","470002","SAGAR(MP)","MADHYA PRADESH","INDORE","Y","Y","N","Y"
"3473","470003","SAGAR(MP)","MADHYA PRADESH","INDORE","Y","Y","N","Y"
"3474","470004","SAGAR(MP)","MADHYA PRADESH","INDORE","Y","Y","N","Y"
"3475","470113","BINA","MADHYA PRADESH","INDORE","Y","N","N","N"
"3476","470661","JABALPUR","MADHYA PRADESH","INDORE","Y","N","N","N"
"3477","471001","CHHATARPUR","MADHYA PRADESH","UPT","Y","N","N","N"
"3478","471606","KHAJURAHO","MADHYA PRADESH","UPT","Y","N","N","N"
"3479","472001","JHANSI","UTTAR PRADESH","UPT","Y","N","N","N"
"3480","472246","JHANSI","UTTAR PRADESH","UPT","Y","N","N","N"
"3481","473001","GUNA","MADHYA PRADESH","INDORE","Y","N","N","N"
"3482","473226","GUNA","MADHYA PRADESH","INDORE","Y","N","N","N"
"3483","473331","INDORE","MADHYA PRADESH","INDORE","Y","N","N","N"
"3484","473446","GWALIOR","MADHYA PRADESH","UPT","Y","N","N","N"
"3485","473551","SHIVPURI","MADHYA PRADESH","UPT","Y","N","N","N"
"3486","473660","JHANSI","UTTAR PRADESH","UPT","Y","N","N","N"
"3487","474001","GWALIOR","MADHYA PRADESH","UPT","Y","Y","N","Y"
"3488","474002","GWALIOR","MADHYA PRADESH","UPT","Y","Y","N","Y"
"3489","474004","GWALIOR","MADHYA PRADESH","UPT","Y","Y","N","N"
"3490","474005","GWALIOR","MADHYA PRADESH","UPT","Y","Y","N","Y"
"3491","474006","GWALIOR","MADHYA PRADESH","UPT","Y","Y","N","N"
"3492","474007","GWALIOR","MADHYA PRADESH","UPT","Y","Y","N","Y"
"3493","474008","GWALIOR","MADHYA PRADESH","UPT","Y","Y","N","Y"
"3494","474009","GWALIOR","MADHYA PRADESH","UPT","Y","Y","N","Y"
"3495","474010","GWALIOR","MADHYA PRADESH","UPT","Y","Y","N","N"
"3496","474011","GWALIOR","MADHYA PRADESH","UPT","Y","Y","N","Y"
"3497","474015","GWALIOR","MADHYA PRADESH","UPT","Y","Y","N","N"
"3498","475005","GWALIOR","MADHYA PRADESH","UPT","Y","Y","N","N"
"3499","475110","DABRA","MADHYA PRADESH","UPT","Y","N","N","N"
"3500","475661","DATIA","MADHYA PRADESH","UPT","Y","N","N","N"
"3501","476001","MORENA","MADHYA PRADESH","UPT","Y","Y","N","Y"
"3502","476111","MORENA","MADHYA PRADESH","UPT","Y","N","N","N"
"3503","476115","MORENA","MADHYA PRADESH","UPT","Y","N","N","N"
"3504","476229","MORENA","MADHYA PRADESH","UPT","Y","N","N","N"
"3505","476444","MORENA","MADHYA PRADESH","UPT","Y","N","N","N"
"3506","477001","BHIND","MADHYA PRADESH","UPT","Y","Y","N","Y"
"3507","477117","MALANPUR","MADHYA PRADESH","UPT","Y","N","N","N"
"3508","480001","CHINDWARA","MADHYA PRADESH","INDORE","Y","N","N","N"
"3509","480002","CHINDWARA","MADHYA PRADESH","INDORE","Y","N","N","N"
"3510","480106","BHOPAL","MADHYA PRADESH","INDORE","Y","N","N","N"
"3511","480334","CHINDWARA","MADHYA PRADESH","INDORE","Y","N","N","N"
"3512","480337","PANDHURNA","MADHYA PRADESH","NAGPUR","Y","N","N","N"
"3513","480338","PANDHURNA","MADHYA PRADESH","NAGPUR","Y","N","N","N"
"3514","480441","CHINDWARA","MADHYA PRADESH","INDORE","Y","N","N","N"
"3515","480661","JABALPUR","MADHYA PRADESH","INDORE","Y","N","N","N"
"3516","481001","BALAGHAT","MADHYA PRADESH","INDORE","Y","N","N","N"
"3517","481661","JABALPUR","MADHYA PRADESH","INDORE","Y","N","N","N"
"3518","482001","JABALPUR","MADHYA PRADESH","INDORE","Y","Y","Y","Y"
"3519","482002","JABALPUR","MADHYA PRADESH","INDORE","Y","Y","Y","Y"
"3520","482003","JABALPUR","MADHYA PRADESH","INDORE","Y","Y","Y","Y"
"3521","482004","JABALPUR","MADHYA PRADESH","INDORE","Y","Y","Y","Y"
"3522","482005","JABALPUR","MADHYA PRADESH","INDORE","Y","Y","Y","Y"
"3523","482008","JABALPUR","MADHYA PRADESH","INDORE","Y","Y","Y","Y"
"3524","482009","JABALPUR","MADHYA PRADESH","INDORE","Y","Y","Y","Y"
"3525","482010","JABALPUR","MADHYA PRADESH","INDORE","Y","Y","Y","Y"
"3526","482011","JABALPUR","MADHYA PRADESH","INDORE","Y","N","N","N"
"3527","482020","JABALPUR","MADHYA PRADESH","INDORE","Y","Y","N","Y"
"3528","482021","JHABUA","MADHYA PRADESH","INDORE","Y","Y","N","Y"
"3529","483225","JABALPUR","MADHYA PRADESH","INDORE","Y","N","N","N"
"3530","483501","KATNI","MADHYA PRADESH","INDORE","Y","N","N","N"
"3531","483504","KATNI","MADHYA PRADESH","INDORE","Y","N","N","N"
"3532","483880","KATNI","MADHYA PRADESH","INDORE","Y","N","N","N"
"3533","484001","SHAHDOL","MADHYA PRADESH","INDORE","Y","N","N","N"
"3534","484110","SHAHDOL","MADHYA PRADESH","INDORE","Y","N","N","N"
"3535","484224","JABALPUR","MADHYA PRADESH","INDORE","Y","N","N","N"
"3536","484330","JABALPUR","MADHYA PRADESH","INDORE","Y","N","N","N"
"3537","484334","JABALPUR","MADHYA PRADESH","INDORE","Y","N","N","N"
"3538","484661","JABALPUR","MADHYA PRADESH","INDORE","Y","N","N","N"
"3539","485001","SATNA","MADHYA PRADESH","INDORE","Y","N","N","N"
"3540","485005","SATNA","MADHYA PRADESH","INDORE","Y","N","N","N"
"3541","485771","JABALPUR","MADHYA PRADESH","INDORE","Y","N","N","N"
"3542","485775","INDORE","MADHYA PRADESH","INDORE","Y","N","N","N"
"3543","486001","REWA","MADHYA PRADESH","INDORE","Y","N","N","N"
"3544","486002","REWA","MADHYA PRADESH","INDORE","Y","N","N","N"
"3545","486111","REWA","MADHYA PRADESH","INDORE","Y","N","N","N"
"3546","486114","REWA","MADHYA PRADESH","INDORE","Y","N","N","N"
"3547","486226","REWA","MADHYA PRADESH","INDORE","Y","N","N","N"
"3548","486331","JABALPUR","MADHYA PRADESH","INDORE","Y","N","N","N"
"3549","486450","REWA","MADHYA PRADESH","INDORE","Y","N","N","N"
"3550","486661","JABALPUR","MADHYA PRADESH","INDORE","Y","N","N","N"
"3551","486881","SIDHI","MADHYA PRADESH","UPT","Y","N","N","N"
"3552","486885","VINDHYANAGAR","MADHYA PRADESH","UPT","Y","N","N","N"
"3553","486886","VINDHYANAGAR","MADHYA PRADESH","UPT","Y","N","N","N"
"3554","486889","VARANASI","UTTAR PRADESH","UPT","Y","N","N","N"
"3555","486890","MIRZAPUR","UTTAR PRADESH","UPT","Y","N","N","N"
"3556","487001","JABALPUR","MADHYA PRADESH","INDORE","Y","N","N","N"
"3557","487221","JABALPUR","MADHYA PRADESH","INDORE","Y","N","N","N"
"3558","487551","JABALPUR","MADHYA PRADESH","INDORE","Y","N","N","N"
"3559","490001","BHILAI","CHHATISGARH","NAGPUR","Y","Y","Y","Y"
"3560","490006","DURG","CHHATISGARH","NAGPUR","Y","Y","N","Y"
"3561","490009","BHILAI","CHHATISGARH","NAGPUR","Y","Y","N","Y"
"3562","490011","BHILAI","CHHATISGARH","NAGPUR","Y","Y","N","Y"
"3563","490020","BHILAI","CHHATISGARH","NAGPUR","Y","Y","Y","Y"
"3564","490021","BHILAI","CHHATISGARH","NAGPUR","Y","Y","Y","Y"
"3565","490022","BHILAI","CHHATISGARH","NAGPUR","Y","Y","Y","Y"
"3566","490023","BHILAI","CHHATISGARH","NAGPUR","Y","Y","Y","Y"
"3567","490024","BHILAI","CHHATISGARH","NAGPUR","Y","Y","Y","Y"
"3568","490025","BHILAI","CHHATISGARH","NAGPUR","Y","Y","N","Y"
"3569","490026","BHILAI","CHHATISGARH","NAGPUR","Y","Y","Y","Y"
"3570","490036","BHILAI","CHHATISGARH","NAGPUR","Y","Y","Y","Y"
"3571","490042","DURG","CHHATISGARH","NAGPUR","Y","Y","Y","Y"
"3572","491001","DURG","CHHATISGARH","NAGPUR","Y","Y","N","Y"
"3573","491226","BHILAI","CHHATISGARH","NAGPUR","Y","N","N","N"
"3574","491227","BHILAI","CHHATISGARH","NAGPUR","Y","N","N","N"
"3575","491335","Raipur","CHHATISGARH","NAGPUR","Y","N","N","N"
"3576","491441","RAJNANDGAON","CHHATISGARH","NAGPUR","Y","N","N","N"
"3577","491661","RAJNANDGAON","CHHATISGARH","NAGPUR","Y","N","N","N"
"3578","491771","BHILAI","CHHATISGARH","NAGPUR","Y","N","N","N"
"3579","492001","Raipur","CHHATISGARH","NAGPUR","Y","Y","N","Y"
"3580","492002","Raipur","CHHATISGARH","NAGPUR","Y","Y","N","Y"
"3581","492003","Raipur","CHHATISGARH","NAGPUR","Y","Y","N","Y"
"3582","492004","Raipur","CHHATISGARH","NAGPUR","Y","Y","N","Y"
"3583","492005","Raipur","CHHATISGARH","NAGPUR","Y","Y","N","Y"
"3584","492006","Raipur","CHHATISGARH","NAGPUR","Y","Y","N","Y"
"3585","492007","Raipur","CHHATISGARH","NAGPUR","Y","Y","N","Y"
"3586","492008","Raipur","CHHATISGARH","NAGPUR","Y","Y","N","Y"
"3587","492009","Raipur","CHHATISGARH","NAGPUR","Y","Y","N","Y"
"3588","492010","Raipur","CHHATISGARH","NAGPUR","Y","Y","N","Y"
"3589","492013","Raipur","CHHATISGARH","NAGPUR","Y","Y","N","Y"
"3590","492014","Raipur","CHHATISGARH","NAGPUR","Y","Y","N","Y"
"3591","492021","BHILAI","CHHATISGARH","NAGPUR","Y","Y","Y","Y"
"3592","492099","TATIBANDH","MADHYA PRADESH","NAGPUR","Y","Y","N","Y"
"3593","493101","TILDA","CHHATISGARH","NAGPUR","Y","Y","N","Y"
"3594","493111","Raipur","CHHATISGARH","NAGPUR","Y","Y","N","Y"
"3595","493114","Raipur","CHHATISGARH","NAGPUR","Y","Y","N","Y"
"3596","493116","TILDA","CHHATISGARH","NAGPUR","Y","Y","N","Y"
"3597","493118","Raipur","CHHATISGARH","NAGPUR","Y","N","N","N"
"3598","493221","Raipur","CHHATISGARH","NAGPUR","Y","Y","N","Y"
"3599","493225","Raipur","CHHATISGARH","NAGPUR","Y","Y","N","Y"
"3600","493332","Raipur","CHHATISGARH","NAGPUR","Y","N","N","N"
"3601","493441","Raipur","CHHATISGARH","NAGPUR","Y","Y","N","Y"
"3602","493445","Raipur","CHHATISGARH","NAGPUR","Y","N","N","N"
"3603","493554","Raipur","CHHATISGARH","NAGPUR","Y","N","N","N"
"3604","493558","Raipur","CHHATISGARH","NAGPUR","Y","N","N","N"
"3605","493661","Raipur","CHHATISGARH","NAGPUR","Y","Y","N","Y"
"3606","493663","ABHANPUR","CHHATISGARH","NAGPUR","Y","Y","N","Y"
"3607","493773","Raipur","CHHATISGARH","NAGPUR","Y","N","N","N"
"3608","494001","Raipur","CHHATISGARH","NAGPUR","Y","N","N","N"
"3609","494226","Raipur","CHHATISGARH","NAGPUR","Y","N","N","N"
"3610","494334","Raipur","CHHATISGARH","NAGPUR","Y","N","N","N"
"3611","494553","Raipur","CHHATISGARH","NAGPUR","Y","N","N","N"
"3612","494776","Raipur","CHHATISGARH","NAGPUR","Y","N","N","N"
"3613","495001","BILASPUR","CHHATISGARH","NAGPUR","Y","N","N","N"
"3614","495003","BILASPUR","CHHATISGARH","NAGPUR","Y","N","N","N"
"3615","495004","BILASPUR","CHHATISGARH","NAGPUR","Y","N","N","N"
"3616","495006","BILASPUR","CHHATISGARH","NAGPUR","Y","N","N","N"
"3617","495009","BILASPUR","CHHATISGARH","NAGPUR","Y","N","N","N"
"3618","495117","BILASPUR","CHHATISGARH","NAGPUR","Y","N","N","N"
"3619","495223","BILASPUR","CHHATISGARH","NAGPUR","Y","N","N","N"
"3620","495224","BILASPUR","CHHATISGARH","NAGPUR","Y","N","N","N"
"3621","495330","BILASPUR","CHHATISGARH","NAGPUR","Y","N","N","N"
"3622","495334","BILASPUR","CHHATISGARH","NAGPUR","Y","N","N","N"
"3623","495445","KORBA","CHHATISGARH","NAGPUR","Y","N","N","N"
"3624","495450","KORBA","CHHATISGARH","NAGPUR","Y","N","N","N"
"3625","495451","KORBA","CHHATISGARH","NAGPUR","Y","N","N","N"
"3626","495454","KORBA","CHHATISGARH","NAGPUR","Y","N","N","N"
"3627","495552","BILASPUR","CHHATISGARH","NAGPUR","Y","N","N","N"
"3628","495558","BILASPUR","CHHATISGARH","NAGPUR","Y","N","N","N"
"3629","495668","BILASPUR","CHHATISGARH","NAGPUR","Y","N","N","N"
"3630","495671","CHAMPA","CHHATISGARH","NAGPUR","Y","N","N","N"
"3631","495677","KORBA","CHHATISGARH","NAGPUR","Y","N","N","N"
"3632","495678","KORBA","CHHATISGARH","NAGPUR","Y","N","N","N"
"3633","495680","KORBA","CHHATISGARH","NAGPUR","Y","N","N","N"
"3634","495684","KORBA","CHHATISGARH","NAGPUR","Y","N","N","N"
"3635","495689","BILASPUR","CHHATISGARH","NAGPUR","Y","N","N","N"
"3636","495692","RAIGARH","CHHATISGARH","NAGPUR","Y","N","N","N"
"3637","496001","RAIGARH","CHHATISGARH","NAGPUR","Y","N","N","N"
"3638","496107","RAIGARH","CHHATISGARH","NAGPUR","Y","N","N","N"
"3639","496109","RAIGARH","CHHATISGARH","NAGPUR","Y","N","N","N"
"3640","496111","RAIGARH","CHHATISGARH","NAGPUR","Y","N","N","N"
"3641","496225","Raipur","CHHATISGARH","NAGPUR","Y","N","N","N"
"3642","496331","JASHPUR","CHHATISGARH","NAGPUR","Y","N","N","N"
"3643","496440","RAIGARH","CHHATISGARH","NAGPUR","Y","N","N","N"
"3644","496445","RAIGARH","CHHATISGARH","NAGPUR","Y","N","N","N"
"3645","496551","RAIGARH","CHHATISGARH","NAGPUR","Y","N","N","N"
"3646","496661","RAIGARH","CHHATISGARH","NAGPUR","Y","N","N","N"
"3647","497001","AMBIKAPUR(CG)","CHHATISGARH","NAGPUR","Y","N","N","N"
"3648","497220","Raipur","CHHATISGARH","NAGPUR","Y","N","N","N"
"3649","497226","Raipur","CHHATISGARH","NAGPUR","Y","N","N","N"
"3650","497229","Raipur","CHHATISGARH","NAGPUR","Y","N","N","N"
"3651","497335","Raipur","CHHATISGARH","NAGPUR","Y","N","N","N"
"3652","497442","Raipur","CHHATISGARH","NAGPUR","Y","N","N","N"
"3653","497451","Raipur","CHHATISGARH","NAGPUR","Y","N","N","N"
"3654","500001","HYDERABAD","TELANGANA","TELANGANA","Y","Y","Y","Y"
"3655","500002","HYDERABAD","TELANGANA","TELANGANA","Y","Y","Y","Y"
"3656","500003","HYDERABAD","TELANGANA","TELANGANA","Y","Y","Y","Y"
"3657","500004","HYDERABAD","TELANGANA","TELANGANA","Y","Y","Y","Y"
"3658","500005","HYDERABAD","TELANGANA","TELANGANA","Y","Y","Y","Y"
"3659","500006","HYDERABAD","TELANGANA","TELANGANA","Y","Y","Y","Y"
"3660","500007","HYDERABAD","TELANGANA","TELANGANA","Y","Y","Y","Y"
"3661","500008","HYDERABAD","TELANGANA","TELANGANA","Y","Y","Y","Y"
"3662","500009","HYDERABAD","TELANGANA","TELANGANA","Y","Y","Y","Y"
"3663","500010","HYDERABAD","TELANGANA","TELANGANA","Y","Y","Y","Y"
"3664","500011","HYDERABAD","TELANGANA","TELANGANA","Y","Y","Y","Y"
"3665","500012","HYDERABAD","TELANGANA","TELANGANA","Y","Y","Y","Y"
"3666","500013","HYDERABAD","TELANGANA","TELANGANA","Y","Y","Y","Y"
"3667","500014","HYDERABAD","TELANGANA","TELANGANA","Y","Y","Y","Y"
"3668","500015","HYDERABAD","TELANGANA","TELANGANA","Y","Y","Y","Y"
"3669","500016","HYDERABAD","TELANGANA","TELANGANA","Y","Y","Y","Y"
"3670","500017","HYDERABAD","TELANGANA","TELANGANA","Y","Y","Y","Y"
"3671","500018","HYDERABAD","TELANGANA","TELANGANA","Y","Y","Y","Y"
"3672","500019","HYDERABAD","TELANGANA","TELANGANA","Y","Y","Y","Y"
"3673","500020","HYDERABAD","TELANGANA","TELANGANA","Y","Y","Y","Y"
"3674","500021","HYDERABAD","TELANGANA","TELANGANA","Y","Y","Y","Y"
"3675","500022","HYDERABAD","TELANGANA","TELANGANA","Y","Y","Y","Y"
"3676","500023","HYDERABAD","TELANGANA","TELANGANA","Y","Y","Y","Y"
"3677","500024","HYDERABAD","TELANGANA","TELANGANA","Y","Y","Y","Y"
"3678","500025","HYDERABAD","TELANGANA","TELANGANA","Y","Y","Y","Y"
"3679","500026","HYDERABAD","TELANGANA","TELANGANA","Y","Y","Y","Y"
"3680","500027","HYDERABAD","TELANGANA","TELANGANA","Y","Y","Y","Y"
"3681","500028","HYDERABAD","TELANGANA","TELANGANA","Y","Y","Y","Y"
"3682","500029","HYDERABAD","TELANGANA","TELANGANA","Y","Y","Y","Y"
"3683","500030","HYDERABAD","TELANGANA","TELANGANA","Y","Y","Y","Y"
"3684","500031","HYDERABAD","TELANGANA","TELANGANA","Y","Y","N","Y"
"3685","500032","HYDERABAD","TELANGANA","TELANGANA","Y","Y","Y","Y"
"3686","500033","HYDERABAD","TELANGANA","TELANGANA","Y","Y","Y","Y"
"3687","500034","HYDERABAD","TELANGANA","TELANGANA","Y","Y","Y","Y"
"3688","500035","HYDERABAD","TELANGANA","TELANGANA","Y","Y","Y","Y"
"3689","500036","HYDERABAD","TELANGANA","TELANGANA","Y","Y","Y","Y"
"3690","500037","HYDERABAD","TELANGANA","TELANGANA","Y","Y","Y","Y"
"3691","500038","HYDERABAD","TELANGANA","TELANGANA","Y","Y","Y","Y"
"3692","500039","HYDERABAD","TELANGANA","TELANGANA","Y","Y","Y","Y"
"3693","500040","HYDERABAD","TELANGANA","TELANGANA","Y","Y","Y","Y"
"3694","500041","HYDERABAD","TELANGANA","TELANGANA","Y","Y","N","Y"
"3695","500042","HYDERABAD","TELANGANA","TELANGANA","Y","Y","Y","Y"
"3696","500043","HYDERABAD","TELANGANA","TELANGANA","Y","Y","Y","Y"
"3697","500044","HYDERABAD","TELANGANA","TELANGANA","Y","Y","Y","Y"
"3698","500045","HYDERABAD","TELANGANA","TELANGANA","Y","Y","Y","Y"
"3699","500046","HYDERABAD","TELANGANA","TELANGANA","Y","Y","Y","Y"
"3700","500047","HYDERABAD","TELANGANA","TELANGANA","Y","Y","Y","Y"
"3701","500048","HYDERABAD","TELANGANA","TELANGANA","Y","Y","Y","Y"
"3702","500049","HYDERABAD","TELANGANA","TELANGANA","Y","Y","Y","Y"
